entity,date,description,contra_account_label,amount
au,14/06/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 12/06/2025,Cost of Overhead Related to Service:Operating Expenses,-19.45
au,14/06/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 12/06/2025,Cost of Overhead Related to Service:Operating Expenses,-41.0
au,13/06/2025,Direct Credit 158824 DrivematePayo DrivematePayo-iNhs Direct Credit 507141 Drivemate Drivemate_NkFTsvMP,Other Income,246.77
au,12/06/2025,HEROKU* MAY-105753344 WWW.HEROKU.CO CA US Card xx9039 USD 24.00 Value Date: 10/06/2025,"Operating Expenses:AI, Internet & Website maintenance fees",-37.07
au,11/06/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 09/06/2025,Cost of Overhead Related to Service:Operating Expenses,-19.45
au,11/06/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 09/06/2025,Cost of Overhead Related to Service:Operating Expenses,-2.81
au,11/06/2025,Direct Credit 507141 DrivematePayout Drivemate_STJ5jwZu Direct Credit 507141 Drivemate Drivemate_NkFTsvMP,Other Income,230.21
au,11/06/2025,CURSOR USAGE MAY CURSOR.COM NY US Card xx9039 USD 22.08 Value Date: 09/06/2025,Subscriptions/ Software expenses,-34.1
au,10/06/2025,Direct Credit 507141 DrivematePayout Drivemate_SRmuiHub Direct Credit 507141 Drivemate Drivemate_NkFTsvMP,Other Income,1652.41
au,10/06/2025,Direct Credit 507141 DrivematePayout Drivemate_SSBMsh2Y Direct Credit 507141 Drivemate Drivemate_NkFTsvMP,Other Income,75.77
au,10/06/2025,"CURSOR, AI POWERED IDE CURSOR.COM NY US Card xx9039 USD 20.00 Value Date: 06/06/2025","Operating Expenses:AI, Internet & Website maintenance fees",-30.85
au,06/06/2025,IWG AUSTRALIA BUSINESS CE SYDNEY AU Card xx9039 Value Date: 04/06/2025,Cost of Overhead Related to Service:Operating Expenses,-287.1
au,05/06/2025,SQ *STOCK MARKET KITCH Sydney AU | Auto-categorized: Operating Expenses:Travel Expense (100%),Operating Expenses:Travel Expense,-17.9
au,03/06/2025,DRIVE MATE,Cost of Overhead Related to Service:Operating Expenses,-1.0
au,03/06/2025,PRIMI ITALIAN Sydney AU | Auto-categorized: Operating Expenses:Travel Expense (100%),Operating Expenses:Travel Expense,-99.47
au,03/06/2025,SQ *STOCK MARKET KITCH Sydney AU | Auto-categorized: Operating Expenses:Travel Expense (100%),Operating Expenses:Travel Expense,-17.9
au,01/06/2025,DRIVE MATE,Cost of Overhead Related to Service:Operating Expenses,-35.0
au,01/06/2025,Transfer to xx3529 CommBank app Parking,Operating Expenses:Travel Expense,-36.0
au,27/05/2025,Direct Credit 601972 NATIONAL FLEET D 3B9BFC7D-0002,Other Income,7500.0
au,27/05/2025,CURSOR USAGE MID MAY CURSOR.COM NY US Card xx9039 USD 60.00 Value Date: 25/05/2025,Subscriptions/ Software expenses,-93.66
au,24/05/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 22/05/2025,Cost of Overhead Related to Service:Operating Expenses,-5.07
au,24/05/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 22/05/2025,Cost of Overhead Related to Service:Operating Expenses,-20.47
au,23/05/2025,Return DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 20/05/2025,Other Income,100.0
au,23/05/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 21/05/2025,Cost of Overhead Related to Service:Operating Expenses,-52.77
au,23/05/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 21/05/2025,Cost of Overhead Related to Service:Operating Expenses,-29.7
au,23/05/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 21/05/2025,Cost of Overhead Related to Service:Operating Expenses,-19.45
au,22/05/2025,Transfer To A XU PayID Phone from CommBank App Grooming,Cost of Overhead Related to Service:Operating Expenses,-210.0
au,21/05/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 19/05/2025,Cost of Overhead Related to Service:Operating Expenses,-5.07
au,21/05/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 19/05/2025,Cost of Overhead Related to Service:Operating Expenses,-20.47
au,21/05/2025,CURSOR USAGE MID MAY CURSOR.COM NY US Card xx9039 USD 20.00 Value Date: 18/05/2025,"Operating Expenses:AI, Internet & Website maintenance fees",-31.33
au,20/05/2025,CHATGPT SUBSCRIPTION OPENAI.COM CA US Card xx0338 USD 22.00 Value Date: 19/04/2023,"Operating Expenses:AI, Internet & Website maintenance fees",-31.3
au,20/05/2025,DRIVE MATE,Cost of Overhead Related to Service:Operating Expenses,-1.0
au,20/05/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 16/05/2025,Cost of Overhead Related to Service:Operating Expenses,-5.07
au,20/05/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 17/05/2025,Cost of Overhead Related to Service:Operating Expenses,-12.08
au,20/05/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 16/05/2025,Cost of Overhead Related to Service:Operating Expenses,-35.84
au,20/05/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 16/05/2025,Cost of Overhead Related to Service:Operating Expenses,-48.01
au,20/05/2025,"CURSOR, AI POWERED IDE CURSOR.COM NY US Card xx9039 USD 20.00 Value Date: 17/05/2025","Operating Expenses:AI, Internet & Website maintenance fees",-31.33
au,20/05/2025,IWG AUSTRALIA BUSINESS CE SYDNEY AU Card xx9039 Value Date: 18/05/2025,Cost of Overhead Related to Service:Operating Expenses,-311.85
au,17/05/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 15/05/2025,Cost of Overhead Related to Service:Operating Expenses,-19.45
au,17/05/2025,CURSOR USAGE MID MAY CURSOR.COM NY US Card xx9039 USD 20.00 Value Date: 15/05/2025,Subscriptions/ Software expenses,-31.15
au,16/05/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 14/05/2025,Cost of Overhead Related to Service:Operating Expenses,-19.45
au,16/05/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 14/05/2025,Cost of Overhead Related to Service:Operating Expenses,-47.03
au,16/05/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 14/05/2025,Cost of Overhead Related to Service:Operating Expenses,-11.43
au,16/05/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 14/05/2025,Cost of Overhead Related to Service:Operating Expenses,-4.15
au,15/05/2025,CHATGPT SUBSCRIPTION OPENAI.COM CA US Card xx0338 USD 22.00 Value Date: 19/04/2023,"Operating Expenses:AI, Internet & Website maintenance fees",-259.64
au,15/05/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 13/05/2025,Cost of Overhead Related to Service:Operating Expenses,-24.23
au,15/05/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 13/05/2025,Cost of Overhead Related to Service:Operating Expenses,-30.91
au,14/05/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 12/05/2025,Cost of Overhead Related to Service:Operating Expenses,-19.45
au,14/05/2025,DRIVE MATE,Cost of Overhead Related to Service:Operating Expenses,-1.0
au,14/05/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 12/05/2025,Cost of Overhead Related to Service:Operating Expenses,-33.29
au,14/05/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 12/05/2025,Cost of Overhead Related to Service:Operating Expenses,-49.7
au,13/05/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 09/05/2025,Cost of Overhead Related to Service:Operating Expenses,-63.53
au,13/05/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 09/05/2025,Cost of Overhead Related to Service:Operating Expenses,-27.65
au,12/05/2025,DRIVE MATE,Cost of Overhead Related to Service:Operating Expenses,-1.0
au,10/05/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 08/05/2025,Cost of Overhead Related to Service:Operating Expenses,-46.83
au,10/05/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 08/05/2025,Cost of Overhead Related to Service:Operating Expenses,-19.45
au,10/05/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 08/05/2025,Cost of Overhead Related to Service:Operating Expenses,-100.0
au,10/05/2025,HEROKU* APR-102850325 WWW.HEROKU.CO CA US Card xx9039 USD 24.00 Value Date: 08/05/2025,"Operating Expenses:AI, Internet & Website maintenance fees",-37.29
au,09/05/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 07/05/2025,Cost of Overhead Related to Service:Operating Expenses,-19.45
au,08/05/2025,Direct Credit 507141 DrivematePayout Drivemate_SGaVJ4ie Direct Credit 507141 Drivemate Drivemate_NkFTsvMP,Other Income,716.02
au,08/05/2025,Direct Credit 507141 DrivematePayout Drivemate_SGaWDZSF Direct Credit 507141 Drivemate Drivemate_NkFTsvMP,Other Income,2532.56
au,08/05/2025,Direct Credit 507141 DrivematePayout Drivemate_SGaWLnFo Direct Credit 507141 Drivemate Drivemate_NkFTsvMP,Other Income,380.75
au,08/05/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 06/05/2025,Cost of Overhead Related to Service:Operating Expenses,-19.45
au,08/05/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 06/05/2025,Cost of Overhead Related to Service:Operating Expenses,-62.77
au,08/05/2025,"CURSOR, AI POWERED IDE CURSOR.COM NY US Card xx9039 USD 20.00 Value Date: 06/05/2025","Operating Expenses:AI, Internet & Website maintenance fees",-31.16
au,08/05/2025,Direct Credit 158824 DrivematePayo DrivematePayo-50hQ | Auto-categorized: Due to Aus Fleet (100%),Other Income,4264.65
au,07/05/2025,DRIVE MATE,Cost of Overhead Related to Service:Operating Expenses,-70.0
au,07/05/2025,Transfer from CommBank app Additional paid,Other Income,2179.0
au,07/05/2025,Direct Credit 158824 DrivematePayo DrivematePayo-Mfvu | Auto-categorized: Due to Aus Fleet (94%),Other Income,110.6
au,06/05/2025,VIRGIN AUSTRALIA BRISBANE AU Card xx9039 Value Date: 01/05/2025,Cost of Overhead Related to Service:Operating Expenses,-687.44
au,06/05/2025,DRIVE MATE,Cost of Overhead Related to Service:Operating Expenses,-1.0
au,05/05/2025,Transfer To Rimsha Khan NetBank Salary,Cost of Overhead Related to Service:Salary Expense - Local Ops Salary,-4083.8
au,05/05/2025,Transfer To Anas Ashfaq NetBank Salary,Cost of Overhead Related to Service:Salary Expense - Local Ops Salary,-3514.6
au,04/05/2025,Fast Transfer From VERNIKA SINGHAL Loan for salaries,Loan,8000.0
au,04/05/2025,Transfer To Christopher Scott Acosta NetBank Salary,Cost of Overhead Related to Service:Salary Expense - Local Ops Salary,-2580.6
au,02/05/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 30/04/2025,Cost of Overhead Related to Service:Operating Expenses,-19.45
au,01/05/2025,DRIVE MATE,Cost of Overhead Related to Service:Operating Expenses,-35.0
au,29/04/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 25/04/2025,Cost of Overhead Related to Service:Operating Expenses,-19.45
au,29/04/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 25/04/2025,Cost of Overhead Related to Service:Operating Expenses,-0.5
au,29/04/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 25/04/2025,Cost of Overhead Related to Service:Operating Expenses,-11.43
au,23/04/2025,EASTLINK RINGWOOD AU Card xx9039 Value Date: 17/04/2025,Cost of Overhead Related to Service:Operating Expenses,-86.95
au,23/04/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 17/04/2025,Cost of Overhead Related to Service:Operating Expenses,-4.61
au,23/04/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 21/04/2025,Cost of Overhead Related to Service:Operating Expenses,-46.16
au,23/04/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 17/04/2025,Cost of Overhead Related to Service:Operating Expenses,-27.65
au,23/04/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 21/04/2025,Cost of Overhead Related to Service:Operating Expenses,-1.0
au,23/04/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 17/04/2025,Cost of Overhead Related to Service:Operating Expenses,-59.95
au,23/04/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 21/04/2025,Cost of Overhead Related to Service:Operating Expenses,-19.45
au,23/04/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 17/04/2025,Cost of Overhead Related to Service:Operating Expenses,-46.37
au,23/04/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 17/04/2025,Cost of Overhead Related to Service:Operating Expenses,-0.5
au,23/04/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 21/04/2025,Cost of Overhead Related to Service:Operating Expenses,-89.13
au,23/04/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 17/04/2025,Cost of Overhead Related to Service:Operating Expenses,-64.35
au,23/04/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 19/04/2025,Cost of Overhead Related to Service:Operating Expenses,-29.7
au,23/04/2025,IWG AUSTRALIA BUSINESS CE SYDNEY AU Card xx9039 Value Date: 17/04/2025,Cost of Overhead Related to Service:Operating Expenses,-311.85
au,23/04/2025,IWG AUSTRALIA BUSINESS CE SYDNEY AU Card xx9039 Value Date: 17/04/2025,Cost of Overhead Related to Service:Operating Expenses,-1.32
au,21/04/2025,DRIVE MATE,Cost of Overhead Related to Service:Operating Expenses,-46.16
au,18/04/2025,CHATGPT SUBSCRIPTION OPENAI.COM CA US Card xx0338 USD 22.00 Value Date: 19/04/2023,Subscriptions/ Software expenses,-31.68
au,18/04/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 16/04/2025,Cost of Overhead Related to Service:Operating Expenses,-27.65
au,18/04/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 16/04/2025,Cost of Overhead Related to Service:Operating Expenses,-0.5
au,18/04/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 16/04/2025,Cost of Overhead Related to Service:Operating Expenses,-5.12
au,18/04/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 16/04/2025,Cost of Overhead Related to Service:Operating Expenses,-19.45
au,18/04/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 16/04/2025,Cost of Overhead Related to Service:Operating Expenses,-267.52
au,18/04/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 16/04/2025,Cost of Overhead Related to Service:Operating Expenses,-7.17
au,18/04/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 16/04/2025,Cost of Overhead Related to Service:Operating Expenses,-57.44
au,17/04/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 15/04/2025,Cost of Overhead Related to Service:Operating Expenses,-48.15
au,17/04/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 15/04/2025,Cost of Overhead Related to Service:Operating Expenses,-30.91
au,17/04/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 15/04/2025,Cost of Overhead Related to Service:Operating Expenses,-19.45
au,17/04/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 15/04/2025,Cost of Overhead Related to Service:Operating Expenses,-43.05
au,17/04/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 15/04/2025,Cost of Overhead Related to Service:Operating Expenses,-39.0
au,17/04/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 15/04/2025,Cost of Overhead Related to Service:Operating Expenses,-15.53
au,17/04/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 15/04/2025,Cost of Overhead Related to Service:Operating Expenses,-0.5
au,17/04/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 15/04/2025,Cost of Overhead Related to Service:Operating Expenses,-7.17
au,17/04/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 15/04/2025,Cost of Overhead Related to Service:Operating Expenses,-23.04
au,16/04/2025,BRILHAR CAR WASH MAS MASCOT AU Card xx9039 Value Date: 14/04/2025,Cost of Overhead Related to Service:Operating Expenses:Cleaning,-78.73
au,16/04/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 14/04/2025,Cost of Overhead Related to Service:Operating Expenses,-37.0
au,16/04/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 14/04/2025,Cost of Overhead Related to Service:Operating Expenses,-19.45
au,15/04/2025,CHATGPT SUBSCRIPTION OPENAI.COM CA US Card xx0338 USD 22.00 Value Date: 19/04/2023,Subscriptions/ Software expenses,-267.03
au,15/04/2025,Direct Credit 507141 DrivematePayout Drivemate_S7u5jCAJ Direct Credit 507141 Drivemate Drivemate_NkFTsvMP,Other Income,426.06
au,15/04/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 13/04/2025,Cost of Overhead Related to Service:Operating Expenses,-35.01
au,15/04/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 13/04/2025,Cost of Overhead Related to Service:Operating Expenses,-42.0
au,15/04/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 13/04/2025,Cost of Overhead Related to Service:Operating Expenses,-1.03
au,15/04/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 13/04/2025,Cost of Overhead Related to Service:Operating Expenses,-46.28
au,15/04/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 13/04/2025,Cost of Overhead Related to Service:Operating Expenses,-20.47
au,15/04/2025,Direct Credit 158824 DrivematePayo DrivematePayo-VaLk | Auto-categorized: Due to Aus Fleet (94%),Other Income,178.63
au,14/04/2025,Direct Credit 507141 DrivematePayout Drivemate_S6mxHA8E Direct Credit 507141 Drivemate Drivemate_NkFTsvMP,Other Income,176.79
au,14/04/2025,DRIVE MATE,Cost of Overhead Related to Service:Operating Expenses,-1000.0
au,14/04/2025,Direct Credit 158824 DrivematePayo DrivematePayo-WWmR | Auto-categorized: Due to Aus Fleet (94%),Other Income,699.22
au,14/04/2025,Direct Credit 158824 DrivematePayo DrivematePayo-CsUL | Auto-categorized: Due to Aus Fleet (100%),Other Income,4842.92
au,14/04/2025,Direct Credit 158824 DrivematePayo DrivematePayo-k2WS | Auto-categorized: Due to Aus Fleet (100%),Other Income,1578.78
au,12/04/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 10/04/2025,Cost of Overhead Related to Service:Operating Expenses,-37.9
au,12/04/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 10/04/2025,Cost of Overhead Related to Service:Operating Expenses,-3.58
au,12/04/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 10/04/2025,Cost of Overhead Related to Service:Operating Expenses,-61.48
au,11/04/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 09/04/2025,Cost of Overhead Related to Service:Operating Expenses,-29.7
au,10/04/2025,DRIVE MATE,Cost of Overhead Related to Service:Operating Expenses,-49.21
au,10/04/2025,HEROKU* MAR-102308861 WWW.HEROKU.CO CA US Card xx9039 USD 24.00 Value Date: 08/04/2025,"Operating Expenses:AI, Internet & Website maintenance fees",-39.43
au,09/04/2025,"CURSOR, AI POWERED IDE CURSOR.COM NY US Card xx9039 USD 20.00 Value Date: 06/04/2025","Operating Expenses:AI, Internet & Website maintenance fees",-32.86
au,08/04/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 04/04/2025,Cost of Overhead Related to Service:Operating Expenses,-2.05
au,08/04/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 04/04/2025,Cost of Overhead Related to Service:Operating Expenses,-19.45
au,08/04/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 04/04/2025,Cost of Overhead Related to Service:Operating Expenses,-4.61
au,05/04/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 03/04/2025,Cost of Overhead Related to Service:Operating Expenses,-19.45
au,03/04/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 01/04/2025,Cost of Overhead Related to Service:Operating Expenses,-19.45
au,01/04/2025,Transfer to CBA A/c CommBank app Loan,Loan,-5000.0
au,29/03/2025,OFFICEWORKS Bentleigh Eas AU Card xx9039 Value Date: 26/03/2025,Operating Expenses:General Expense,-334.0
au,26/03/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 24/03/2025,Cost of Overhead Related to Service:Operating Expenses,-29.35
au,26/03/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 24/03/2025,Cost of Overhead Related to Service:Operating Expenses,-38.92
au,25/03/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 21/03/2025,Cost of Overhead Related to Service:Operating Expenses,-19.45
au,25/03/2025,DRIVE MATE SURFERS PARAD AU Card xx9039 Value Date: 23/03/2025,Operating Expenses:Meals and Entertainment,-36.08
au,22/03/2025,Return DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 19/03/2025,Other Income,1.0
au,21/03/2025,DRIVE MATE SURFERS PARAD AU Card xx9039 Value Date: 19/03/2025,Operating Expenses:Meals and Entertainment,-119.89
au,20/03/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 18/03/2025,Cost of Overhead Related to Service:Operating Expenses,-18.45
au,20/03/2025,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 18/03/2025,Cost of Overhead Related to Service:Operating Expenses,-27.65
